date,na,open,high,low,close,volume
2018.10.29,0:00,1.08703,1.08814,1.08064,1.08185,139735
2018.10.30,0:00,1.08134,1.08456,1.0812,1.08403,129244
2018.10.31,0:00,1.08373,1.08566,1.07976,1.08501,124559
2018.11.01,0:00,1.08501,1.08768,1.08174,1.08264,141741
2018.11.02,0:00,1.08315,1.08583,1.08086,1.08207,150608
2018.11.05,0:00,1.08333,1.08357,1.08016,1.08156,109200
2018.11.06,0:00,1.08134,1.08494,1.07459,1.0748,107173
2018.11.07,0:00,1.0748,1.07644,1.06901,1.07194,179311
2018.11.08,0:00,1.07174,1.07573,1.07099,1.07393,139582
2018.11.09,0:00,1.07407,1.07654,1.0718,1.07194,137963
2018.11.12,0:00,1.07188,1.07394,1.06755,1.06883,129499
2018.11.13,0:00,1.06866,1.06978,1.06611,1.06666,133854
2018.11.14,0:00,1.06637,1.06904,1.06117,1.06372,170125
2018.11.15,0:00,1.06382,1.07117,1.06351,1.06512,178463
2018.11.16,0:00,1.06452,1.06735,1.06349,1.0655,130746
2018.11.19,0:00,1.0641,1.06951,1.06373,1.06616,98829
2018.11.20,0:00,1.06623,1.0668,1.05878,1.06178,129605
2018.11.21,0:00,1.06199,1.06476,1.05996,1.06255,111096
2018.11.22,0:00,1.0623,1.06612,1.0623,1.06413,93906
2018.11.23,0:00,1.06403,1.06768,1.06298,1.06613,84345
2018.11.26,0:00,1.06899,1.06957,1.06464,1.06606,100614
2018.11.27,0:00,1.06566,1.06903,1.06236,1.06341,117271
2018.11.28,0:00,1.06332,1.06553,1.0626,1.0626,120067
2018.11.29,0:00,1.06296,1.06824,1.06276,1.06652,129089
2018.11.30,0:00,1.06632,1.06709,1.06171,1.06351,103698
2018.12.03,0:00,1.06614,1.06712,1.06083,1.06172,109457
2018.12.04,0:00,1.06182,1.06233,1.05748,1.05854,131166
2018.12.05,0:00,1.05819,1.05948,1.05148,1.05334,97491
2018.12.06,0:00,1.05352,1.05424,1.04738,1.05148,168239
2018.12.07,0:00,1.05139,1.05253,1.04842,1.04953,147857
2018.12.10,0:00,1.04542,1.04986,1.04331,1.04605,127157
2018.12.11,0:00,1.04606,1.04958,1.04502,1.04742,110818
2018.12.12,0:00,1.04767,1.0554,1.04699,1.05224,114997
2018.12.13,0:00,1.05262,1.05489,1.05184,1.0536,95762
2018.12.14,0:00,1.05254,1.05862,1.05231,1.05519,101244
2018.12.17,0:00,1.05506,1.05737,1.0534,1.05461,88619
2018.12.18,0:00,1.05447,1.05511,1.04561,1.04834,104268
2018.12.19,0:00,1.04808,1.05086,1.04432,1.05008,130349
2018.12.20,0:00,1.04997,1.05535,1.0484,1.04915,152948
2018.12.21,0:00,1.04851,1.05367,1.04763,1.04792,129514
2018.12.24,0:00,1.04623,1.05001,1.04616,1.04708,105142
2018.12.26,0:00,1.04708,1.05104,1.04535,1.04949,63829
2018.12.27,0:00,1.0494,1.05156,1.04637,1.04909,132930
2018.12.28,0:00,1.04861,1.05246,1.0485,1.04948,103471
2018.12.31,0:00,1.04834,1.05249,1.04831,1.04922,102613
2019.01.02,0:00,1.04922,1.05084,1.0451,1.04933,142304
2019.01.03,0:00,1.0492,1.0507,1.00365,1.04632,180517
2019.01.04,0:00,1.04627,1.0566,1.04584,1.05594,149188
2019.01.07,0:00,1.05452,1.05834,1.05403,1.05791,99415
2019.01.08,0:00,1.0576,1.06304,1.05624,1.06159,112532
2019.01.09,0:00,1.06154,1.06361,1.05486,1.05575,132278
2019.01.10,0:00,1.05577,1.05978,1.05445,1.05935,107032
2019.01.11,0:00,1.0591,1.06054,1.05421,1.0554,109396
2019.01.14,0:00,1.05617,1.05731,1.05378,1.05435,82020
2019.01.15,0:00,1.05444,1.05655,1.05348,1.05602,101717
2019.01.16,0:00,1.05612,1.06087,1.05463,1.05737,87845
2019.01.17,0:00,1.05724,1.06478,1.05724,1.06315,102818
2019.01.18,0:00,1.06256,1.06514,1.06145,1.06241,86455
2019.01.21,0:00,1.0613,1.06691,1.06055,1.06327,75504
2019.01.22,0:00,1.06299,1.06445,1.05422,1.05422,89486
2019.01.23,0:00,1.05475,1.0559,1.05013,1.05159,91113
2019.01.24,0:00,1.0515,1.05409,1.04649,1.04831,110933
2019.01.25,0:00,1.0482,1.05001,1.04741,1.04956,97827
2019.01.28,0:00,1.05007,1.05087,1.0473,1.04851,77505
2019.01.29,0:00,1.04842,1.0492,1.04492,1.04658,90369
2019.01.30,0:00,1.04649,1.05316,1.04644,1.05055,125357
2019.01.31,0:00,1.05086,1.05322,1.04878,1.05094,113983
2019.02.01,0:00,1.05112,1.05177,1.04699,1.05103,99486
2019.02.04,0:00,1.0504,1.05092,1.04817,1.0492,76930
2019.02.05,0:00,1.04894,1.0529,1.04551,1.049,79881
2019.02.06,0:00,1.04881,1.05,1.03977,1.04802,104701
2019.02.07,0:00,1.04816,1.05265,1.04802,1.05192,91092
2019.02.08,0:00,1.05169,1.05338,1.04696,1.05063,82433
2019.02.11,0:00,1.05098,1.05098,1.04812,1.04845,93148
2019.02.12,0:00,1.04818,1.05447,1.04807,1.05298,94199
2019.02.13,0:00,1.05269,1.0543,1.03955,1.04258,116339
2019.02.14,0:00,1.04267,1.04299,1.03672,1.03869,117505
2019.02.15,0:00,1.03878,1.04068,1.03687,1.03986,84274
2019.02.18,0:00,1.04014,1.0418,1.03797,1.04086,79788
2019.02.19,0:00,1.04041,1.04289,1.03857,1.04034,101770
2019.02.20,0:00,1.04024,1.04478,1.03965,1.0444,122282
2019.02.21,0:00,1.04429,1.04876,1.03959,1.04176,171214
2019.02.22,0:00,1.0419,1.04888,1.04037,1.04089,141563
2019.02.25,0:00,1.03952,1.04257,1.03884,1.04081,125734
2019.02.26,0:00,1.04084,1.0432,1.0388,1.04218,117057
2019.02.27,0:00,1.04234,1.04382,1.04096,1.04216,120224
2019.02.28,0:00,1.04172,1.04591,1.04112,1.04169,113955
2019.03.01,0:00,1.04146,1.04266,1.03936,1.0409,94285
2019.03.04,0:00,1.04112,1.04217,1.03866,1.03906,87714
2019.03.05,0:00,1.03915,1.04358,1.03797,1.04163,83278
2019.03.06,0:00,1.04184,1.04273,1.03578,1.03843,88687
2019.03.07,0:00,1.0385,1.03968,1.03658,1.03824,80199
2019.03.08,0:00,1.03833,1.03891,1.0342,1.03512,84621
2019.03.11,0:00,1.03481,1.03583,1.03309,1.0344,72487
2019.03.12,0:00,1.03441,1.03524,1.03093,1.03181,77108
2019.03.13,0:00,1.03177,1.03481,1.02931,1.03436,74661
2019.03.14,0:00,1.03409,1.0359,1.03195,1.03473,78031
2019.03.15,0:00,1.03442,1.03563,1.03324,1.03436,63338
2019.03.18,0:00,1.03446,1.03707,1.03392,1.0361,61151
2019.03.19,0:00,1.03589,1.0373,1.03353,1.03353,70209
2019.03.20,0:00,1.03359,1.03743,1.03263,1.03374,89820
2019.03.21,0:00,1.03337,1.03536,1.02976,1.03367,112932
2019.03.22,0:00,1.03439,1.03439,1.02888,1.0291,116834
2019.03.25,0:00,1.02976,1.0314,1.02748,1.02913,85192
2019.03.26,0:00,1.02886,1.03335,1.02778,1.03271,83406
2019.03.27,0:00,1.03238,1.04515,1.03077,1.04175,114108
2019.03.28,0:00,1.04193,1.04427,1.04005,1.04391,112871
2019.03.29,0:00,1.04358,1.04505,1.04011,1.04248,96008
2019.04.01,0:00,1.04304,1.04518,1.04206,1.04443,83831
2019.04.02,0:00,1.04582,1.04915,1.04323,1.04596,98900
2019.04.03,0:00,1.0459,1.0495,1.04463,1.04877,88064
2019.04.04,0:00,1.0488,1.0539,1.04744,1.05275,77673
2019.04.05,0:00,1.05266,1.05742,1.05152,1.05503,79298
2019.04.08,0:00,1.05477,1.05716,1.05319,1.05676,72702
2019.04.09,0:00,1.05664,1.05954,1.05501,1.05564,59056
2019.04.10,0:00,1.05603,1.06048,1.05413,1.05957,98675
2019.04.11,0:00,1.05882,1.06105,1.05797,1.05862,77045
2019.04.12,0:00,1.05817,1.06241,1.05798,1.06007,90427
2019.04.15,0:00,1.0614,1.06213,1.05809,1.06019,69484
2019.04.16,0:00,1.06012,1.06174,1.05705,1.06038,86488
2019.04.17,0:00,1.06017,1.07271,1.05862,1.06658,101000
2019.04.18,0:00,1.06637,1.07135,1.06579,1.06934,88417
2019.04.19,0:00,1.06943,1.06984,1.06809,1.06961,49421
2019.04.22,0:00,1.06961,1.06978,1.06746,1.06746,42798
2019.04.23,0:00,1.06734,1.06842,1.06634,1.0664,69119
2019.04.24,0:00,1.06634,1.06705,1.0616,1.06353,100563
2019.04.25,0:00,1.06262,1.06417,1.05762,1.05844,78205
2019.04.26,0:00,1.05832,1.05895,1.05576,1.05658,79843
2019.04.29,0:00,1.05741,1.05874,1.05549,1.05771,55574
2019.04.30,0:00,1.05786,1.05818,1.05494,1.05551,82162
2019.05.01,0:00,1.05527,1.06098,1.05452,1.05883,87400
2019.05.02,0:00,1.05864,1.05943,1.05712,1.05734,78229
2019.05.03,0:00,1.0571,1.05787,1.05504,1.05624,83750
2019.05.06,0:00,1.05477,1.05928,1.05364,1.05713,92459
2019.05.07,0:00,1.0576,1.06422,1.05647,1.06184,87024
2019.05.08,0:00,1.06159,1.07213,1.06125,1.06223,91270
2019.05.09,0:00,1.06256,1.06275,1.05854,1.06019,82713
2019.05.10,0:00,1.05991,1.06165,1.05933,1.06064,124788
2019.05.13,0:00,1.06006,1.06085,1.0566,1.05698,74571
2019.05.14,0:00,1.05688,1.05736,1.05448,1.05584,58636
2019.05.15,0:00,1.05545,1.05671,1.0541,1.05519,67865
2019.05.16,0:00,1.05517,1.05601,1.052,1.05392,70098
2019.05.17,0:00,1.05368,1.05505,1.05218,1.05317,66233
2019.05.20,0:00,1.05829,1.05929,1.05556,1.05689,63439
2019.05.21,0:00,1.05658,1.059,1.05523,1.05769,74316
2019.05.22,0:00,1.05778,1.05966,1.05727,1.05921,53275
2019.05.23,0:00,1.05922,1.05947,1.05692,1.05758,68751
2019.05.24,0:00,1.05765,1.05857,1.05512,1.05666,58405
2019.05.27,0:00,1.05738,1.05797,1.05626,1.05683,45551
2019.05.28,0:00,1.05634,1.05857,1.05558,1.05772,60513
2019.05.29,0:00,1.05807,1.06287,1.05705,1.06214,68756
2019.05.30,0:00,1.06184,1.06304,1.06118,1.06142,58087
2019.05.31,0:00,1.06113,1.06292,1.05987,1.06212,91948
2019.06.03,0:00,1.06102,1.06194,1.05686,1.05719,93237
2019.06.04,0:00,1.05717,1.06069,1.0567,1.05735,99326
2019.06.05,0:00,1.0574,1.05868,1.04984,1.05304,98747
2019.06.06,0:00,1.05242,1.05406,1.05087,1.0531,109773
2019.06.07,0:00,1.05321,1.05437,1.04995,1.05001,102898
2019.06.08,0:00,1.04992,1.04992,1.04992,1.04992,1
2019.06.10,0:00,1.05115,1.05342,1.04977,1.0528,77665
2019.06.11,0:00,1.05282,1.05791,1.05238,1.05726,90210
2019.06.12,0:00,1.05717,1.058,1.05366,1.05368,94483
2019.06.13,0:00,1.0536,1.05421,1.05043,1.0529,90729
2019.06.14,0:00,1.05251,1.05873,1.05219,1.05794,66084
2019.06.17,0:00,1.05755,1.0588,1.05371,1.05462,52415
2019.06.18,0:00,1.0547,1.05507,1.05057,1.05277,83096
2019.06.19,0:00,1.05272,1.05355,1.05125,1.05209,91226
2019.06.20,0:00,1.05237,1.05323,1.04781,1.05094,103636
2019.06.21,0:00,1.05044,1.05363,1.0497,1.05088,99043
2019.06.24,0:00,1.05118,1.05489,1.05078,1.05172,69393
2019.06.25,0:00,1.05151,1.05235,1.04609,1.04806,118029
2019.06.26,0:00,1.04825,1.05294,1.04408,1.04514,73436
2019.06.27,0:00,1.04536,1.04765,1.04434,1.04539,80272
2019.06.28,0:00,1.04572,1.04664,1.04357,1.04462,67910
2019.07.01,0:00,1.04569,1.04625,1.04255,1.04288,69725
2019.07.02,0:00,1.0435,1.04993,1.04274,1.04775,64396
2019.07.03,0:00,1.04732,1.04967,1.04581,1.0485,57343
2019.07.04,0:00,1.04676,1.0511,1.04676,1.04976,34683
2019.07.05,0:00,1.04948,1.05432,1.04928,1.05293,53456
2019.07.08,0:00,1.05232,1.0537,1.05077,1.05212,32103
2019.07.09,0:00,1.05224,1.05258,1.04778,1.0482,38054
2019.07.10,0:00,1.0484,1.05313,1.04585,1.04702,67009
2019.07.11,0:00,1.04665,1.04747,1.04406,1.04645,59721
2019.07.12,0:00,1.04691,1.04913,1.04593,1.04842,46073
2019.07.15,0:00,1.0487,1.0492,1.04448,1.04709,37794
2019.07.16,0:00,1.04708,1.04854,1.04425,1.04591,48759
2019.07.17,0:00,1.04618,1.04692,1.04063,1.04105,39709
2019.07.18,0:00,1.04125,1.04448,1.03967,1.04248,50564
2019.07.19,0:00,1.04262,1.0434,1.03998,1.04083,58737
2019.07.22,0:00,1.04061,1.04217,1.03848,1.04025,31751
2019.07.23,0:00,1.04059,1.04514,1.04025,1.04453,38967
2019.07.24,0:00,1.04456,1.04513,1.03936,1.04028,40896
2019.07.25,0:00,1.04007,1.0437,1.03964,1.04251,77429
2019.07.26,0:00,1.04272,1.04394,1.04101,1.04112,55369
2019.07.29,0:00,1.04062,1.04342,1.04028,1.04045,22325
2019.07.30,0:00,1.04042,1.04167,1.03881,1.03896,28477
2019.07.31,0:00,1.03899,1.04561,1.0385,1.04305,89860
2019.08.01,0:00,1.04275,1.04535,1.03622,1.03743,85814
2019.08.02,0:00,1.03659,1.04188,1.03587,1.03974,90257
2019.08.05,0:00,1.04037,1.04275,1.03405,1.03431,82914
2019.08.06,0:00,1.03463,1.03939,1.02609,1.0354,109385
2019.08.07,0:00,1.03573,1.04954,1.03362,1.04841,147671
2019.08.08,0:00,1.04794,1.05203,1.04573,1.04937,107581
2019.08.09,0:00,1.04929,1.05103,1.04691,1.04904,89982
2019.08.12,0:00,1.04823,1.05124,1.04529,1.04684,83280
2019.08.13,0:00,1.04647,1.05437,1.04647,1.0524,127156
2019.08.14,0:00,1.05224,1.05342,1.04779,1.04814,147301
2019.08.15,0:00,1.04797,1.05356,1.04768,1.05078,155124
2019.08.16,0:00,1.05045,1.0555,1.05036,1.05409,123070
2019.08.19,0:00,1.05411,1.05684,1.05204,1.05489,84728
2019.08.20,0:00,1.05473,1.05815,1.05409,1.05599,92032
2019.08.21,0:00,1.05604,1.06007,1.05592,1.05862,83411
2019.08.22,0:00,1.05855,1.06153,1.05771,1.0608,90559
2019.08.23,0:00,1.06095,1.06125,1.05468,1.05491,129568
2019.08.26,0:00,1.05449,1.06127,1.05298,1.05953,154565
2019.08.27,0:00,1.05925,1.06207,1.05887,1.06137,57293
